path,workerID,user_text,ai_suggestion,tone_similarity,pos_similarity,coherence_score,ai_coverage,acceptance_status,syn_similarity
./coauthor-v1.0/23b4bbf06990474a9607178c5e4c95a9.jsonl,AZZA3J049G7R5,""" walking away from the nurse very fast, and very nimble. She then went to the","I told you it was a bad idea to give the drug to old people!"" said another.",0.3105940767867016,0.6158402871356008,0.2122643291950225,0.45,rejected,0.5999999999999999
./coauthor-v1.0/23b4bbf06990474a9607178c5e4c95a9.jsonl,AZZA3J049G7R5,"streets to eat garbage. Passerbyss 'Onlookers were terrified. ""Not again!"" said one person. """,a special area for them to live in.,0.2193361586031662,0.5784812208497497,0.2577787041664123,1.0,rejected,0.95
./coauthor-v1.0/23b4bbf06990474a9607178c5e4c95a9.jsonl,AZZA3J049G7R5,"I told you it was a bad idea to give the drug to old people!"" said another.

Because of the growing population of rat-persons the United States have designated","middle of the desert, and it's called Rat City.",0.2770969343845123,0.8583950752789523,0.1985395848751068,0.6363636363636364,accepted,0.9
./coauthor-v1.0/23b4bbf06990474a9607178c5e4c95a9.jsonl,AZZA3J049G7R5,a special area for them to live in. It's in the,a man was attacked and eaten by a giant rat.,0.2258725972615759,0.5821817364274595,0.0195653885602951,0.8181818181818182,accepted,0.6833333333333333
./coauthor-v1.0/23b4bbf06990474a9607178c5e4c95a9.jsonl,AZZA3J049G7R5,"middle of the desert, and it's called Rat City. All the individuals who turned into a giant rat went in there. Visitations were limited at daylight when the rat-persons were","I'm going to live forever now, I'm a giant rat!""",0.3288897649138528,0.6670170091506028,0.3618931770324707,0.4615384615384615,accepted,0.8666666666666667
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,A2W121DQXNQK1,"rteFor participating in such sports, atletes have to juggle various obligations, including their education. They make compromises as well, as being an athlete makes it harder for them to hold a full-time, even a part-time job.","McDavis also argues that his stance for keeping things the way they are would not hurt fans, university, and alumni.",0.5457142135082194,0.9032780266006144,0.2723672091960907,0.391304347826087,rejected,0.9666666666666668
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,A2W121DQXNQK1,"At the same time, their focush lies on getting better at their sport, striving to improve to be the best they can be. A college can offer scholarships or other financial aid to athletes, but it is not a guarantee that they would be able to pay for their tuition or other costs incured to them at a rcollege.","Paying for college athletes is a small price to pay for the contributions they give to a university, and should be considered.",0.8795794253952176,0.932992557913605,0.7176437377929688,0.75,accepted,0.8499999999999999
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,A2W121DQXNQK1,"McDavis also argues that his stance for keeping things the way they are would not hurt fans, university, and alumni However, that is not necessarily true. Atletes that are not compensated for their performance and efforts can face difficulties in terms of finances, even potentially accumulate debt. Such stressors can be anxiety inducing, which ultimately affects performance. Athletes hunder stress and anxiety will end up performing less effectively than those that are free of such stressful occurences in their life. rAll together, this compromises the perfomrance of a team, which lowers sevetheir appeal to their fans, and the prestige of the university.","of effort will be required to maintain these positions, as well as the rising costs for such respective payments.",0.3182808488814588,0.899235542557945,0.2117282003164291,0.4285714285714285,accepted,0.7399999999999999
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,A2W121DQXNQK1,"Paying for college athletes is a small price to pay for the contributions they give to a university, and should be considered due to the positive effects it bestows on the athletes themselves.




McDavis is correct that paying athletes can lead to a discrepency in how athletes are paid, causing a bidding war that is costly for universities to participate in and to maintian. These exorbitatn prices to get the best athletes no doubt will compromise the finances of the university, which can lead to budget cuts. Some level  tia","only lower their overall performance, and it will be an injustice to the very people that make college sports what they are.",0.5414790124158904,0.8428449601880956,0.5724198818206787,0.5,accepted,0.8666666666666666
./coauthor-v1.0/8d145264baaf4220b2848a60447cfd05.jsonl,A1TW2BZRRS874Z,"""That's a really good house, little pig As the fox was very impressed. It was by far better then the brick house he recently ran a bull dozer through","""That's a really good house, little pig.",0.362591649864333,0.8211733521770384,0.7466175556182861,0.0,accepted,0.8166666666666665
./coauthor-v1.0/8d145264baaf4220b2848a60447cfd05.jsonl,A1TW2BZRRS874Z,"The wolf was like, ""I'm going to huff and puff and blow your house down.  Then the piggy and wolf both had a good laugh. So how did you manage to mine all the uranium the wolf asks? . I found an old mine and it was already dug out. I just had to push it here in a cart. Interesting said the fox. How did you manage to shape the uranium into bricks? It was easy said the pig, I used the uranium brick press that was at the local Home Depot.","The wolf was like, ""I'm going to huff and puff and blow your house down.""",0.3587866469087761,0.8725192703251887,0.5888469219207764,0.8421052631578947,rejected,0.9291666666666666
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"When just going to a bar was the best way to meet someone, you were limited to very few people that you'd actually want to talk to after.","Now with dating apps, everyone is accessible.",0.8824663356532038,0.8400420031502625,0.4002475142478943,0.0,accepted,0.5666666666666665
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"Now, the chances of meeting someone on a dating app that really catches your eye has increased exponentially. 

Technology has slowly been improving our perspectives. Early television showed us the possibility of different kinds of relationships.",There are more kinds of relationships now.,0.8585391397359192,0.9237421135716324,0.4692906737327575,0.0,accepted,0.9333333333333332
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,Netflix shows us realistic examples of relationships where one or more characters have some kind of disability.,Social media gives us the opportunity to look at the silly sides of being in a relationship as well as sad.,0.2202776651519763,0.823277549647545,0.35834801197052,0.9090909090909092,accepted,0.9
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,Social media gives us the opportunity to look at the silly sides of being in a relationship as well as sad.,Texting helps us break through the awkward silences that inevitably arise when starting a conversation with a stranger.,0.2624558923067842,0.8547956442487636,0.3462900817394256,0.7894736842105263,accepted,0.7
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"The researchers found that while watching romantic comedy movies, loving and caring feelings were enhanced between the partners.",Many believe that the internet has facilitated romantic relationships.,0.4439167219749608,0.8924133096001622,0.4807892739772796,0.0,accepted,0.6333333333333333
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,Many believe that the internet has facilitated romantic relationships.,"Both people enjoying the relationship realise it's a fantasy, but few actually work out how to stop stalking and watching their partner live their life from afar.",0.8799076269686548,0.7795517255815311,0.497824490070343,0.2068965517241379,rejected,0.8666666666666667
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"Texting, dating apps allow us to have a relationship with the perfect person, while thousands of miles away.","We'd chat a bit here and there, nothing too personal or deep.",0.8064564470277422,0.5444711108315188,0.3079393208026886,0.4285714285714285,accepted,0.5999999999999999
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"If things don't work out, it becomes easy to end the relationship., ad social media

I've met some of my best friends on dating apps.","After a while, we'd start to talk more privately.",0.6540474296678294,0.768221279597376,0.2423846125602722,0.6363636363636364,rejected,0.5333333333333332
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,We often ocial media.in groups with common interests.,He is pretty much my everything right now.,0.8554418792667642,0.4642070825485275,0.0334801077842712,0.0,accepted,0.9333333333333332
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"We'd chat a bit here and there, nothing too personal or deep.","We are still dating, but we're hoping to take it to the next step soon.",0.4886507233992441,0.8356290217967334,0.2400481253862381,0.6470588235294118,accepted,0.9333333333333332
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"We learned about each other, talked about our lives a little and slowly became closer.

I've met the most important person in my life on a dating app.","Soon we started text each other more often, and started going out for coffee or for a run.",0.661200587794277,0.8870975982158505,0.584591269493103,0.75,accepted,0.9166666666666669
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,He is pretty much my everything right now.,How We See Ourselves And How Others See Us.,0.8424324896874364,0.4303314829119352,0.204649418592453,0.6,rejected,0.9666666666666668
./coauthor-v1.0/b420f1799193446cb60c42a4cfc5053b.jsonl,A2QX3YJXAAHHVV,"We were casual for a while, just liking each others' pictures and having fun.","Through our relationship, I found out that technology can have a positive effect on relationships.",0.8277450534181585,0.8711400676249501,0.3418548107147217,0.9411764705882352,rejected,1.0
./coauthor-v1.0/54c597f302a9404caab702a8499b8aa0.jsonl,A1TW2BZRRS874Z,"every middle and high school should have these dispensors in the girl's bathrooms. eEven in elementary schools, there should be some kept in the clinic just in case.",Leave them in the bathroom like you would toilet paper.,0.6497176866728687,0.756237677477525,0.4676281809806824,0.0,accepted,0.7833333333333333
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"The 92nd little pig said, ""you can't come in,"" and the wolf was like, ""I'll huff and I'll
 puff and I'll blow your house down!"" The little pig, named Arthur, just laughed.","The 92nd little pig said, ""you can't come in,"" and the wolf was like, ""I'll huff and I'll",0.8767760587342838,0.971645612005756,0.8714339733123779,0.0,accepted,0.977777777777778
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"And the wolf said, ""what are you laughing about?""","And the wolf said, ""what are you laughing about?""",1.0,1.0,1.0,0.9230769230769232,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"And Arthur said, ""because I have made my house out of a nuclear waste material.
 I'd just love to see you try to blow my house down!""","And Arthur said, ""because I have made my house out of a nuclear waste material.",0.5299491241824323,0.9205664999205728,0.9154931306838988,0.3333333333333333,accepted,0.8999999999999999
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"And the wolf was like, ""I don't get it.","And the wolf was like, ""I don't get it.",1.0,1.0000000000000002,1.0000001192092896,0.6666666666666666,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"Why would you make your house out of nuclear waste?""","Why would you make your house out of nuclear waste?""",1.0,1.0,1.000000238418579,0.5,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"And Arthur said, ""because it is the strongest material there is.","And Arthur said, ""because it is the strongest material there is.",1.0,1.0000000000000002,0.9999998807907104,0.7142857142857143,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"I mean it's so strong, that you can't even blow it down!"" If the wolf loved anything in this world, it would be a good challenge.","I mean it's so strong, that you can't even blow it down!""",0.7636772917549475,0.9086473418973444,0.5770899057388306,0.0,accepted,0.95
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"So the wolf gathered all of his huffing and puffing into one big gulp, and he took a big old blow at Arthur's house.","So the wolf gathered all of his huffing and puffing into one big gulp, and he took a big old blow at Arthur's house",0.909856354265432,0.993573594248804,0.9858987927436828,0.24,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"But when he blew, Arthur's house didn't budge an inch.","But when he blew, Arthur's house didn't budge an inch.",1.0,1.0,1.0000001192092896,0.0,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"The wolf was so mad, and he tried again.","The wolf was so mad, and he tried again.",1.0,0.9999999999999998,1.0,0.0,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,He kept trying and trying but he just couldn't blow the house down. But the wolf did not want to admit defeat. He did not want to embarrass himself by proving Arthur right.,He kept trying and trying but he just couldn't blow the house down.,0.6053022425826993,0.9532896799882667,0.5725905895233154,0.8571428571428571,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,So he kept puffing and huffing until he thought that his head was going to explode.,So he kept puffing and huffing until he thought that his head was going to explode.,1.0,1.0,1.0000001192092896,0.6470588235294118,accepted,1.0
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"Arthur, who was really enjoying this, said to the wolf ""wow, you are going to have a really bad headache when you calm
 down from this.","Arthur, who was really enjoying this, said to the wolf ""wow, you are going to have a really bad headache when you calm",0.9440795957320378,0.9725759551500052,0.9709153771400452,0.4444444444444444,accepted,0.9666666666666668
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"Do you want me to get you an aspirin?"" The wolf was angry and frustrated by Arthur's goading.","Do you want me to get you an aspirin?""",0.6289353231315551,0.9078412990032037,0.7099776268005371,0.8181818181818182,accepted,0.9666666666666668
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"He was really determined to get into this house, and he tried again. But this time, he didn't try to blow the house down with his own breath.","He was really determined to get into this house, and he tried again.",0.7945852693182365,0.947418915036466,0.784815788269043,0.7333333333333333,accepted,0.9833333333333334
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"He threw the grenade at Arthur's house and he blew his own brains out. That house, which was made of depleted uranium, set off like a rocket bomb when the wolf blew it up with a grenade. The wolf never even knew what was coming and certainly did not need an aspirin after the number the grenade took on him!",He threw the grenade at Arthur's house and he blew his own brains out.,0.8092927385794293,0.9026853405091042,0.7734249830245972,0.4666666666666667,accepted,0.711111111111111
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,So now the 93rd little pig needed to figure out a new living situation.,"He knew that the wolf had not succeeded in blowing down his house, but he also did not want to stay there because it was a radioactive pigsty",0.3446335143096606,0.6718710131470251,0.3893843293190002,0.6206896551724138,rejected,0.5999999999999999
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"He knew that the wolf had not succeeded in blowing down his house, but he also did not want to stay there because it was a radioactive pigsty.",So he started to look for a new place to live.,0.3285043597396156,0.8720983634634087,0.3347893059253692,0.9166666666666666,accepted,0.6666666666666666
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,So he started to look for a new place to live.That just wouldn't do for him in the long-term.  with his breath alone,He thought and he thought and he thought.,0.3955506207483161,0.5806787313861094,0.3068384826183319,0.8888888888888888,accepted,0.9888888888888888
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"He found some steel-toed rubber boots, some heavy-duty gloves, hardhats, and finally he ran into the paint department where he","With those items in hand, he began to build a house.",0.5705199922348931,0.8677520354910486,0.4398523271083832,0.4615384615384615,accepted,0.8333333333333333
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"With those items in hand, he began to build a house.","He used the lead paint to coat the foundation of his new home, and he coated it heavily.",0.5301921315045104,0.816496580927726,0.4457426369190216,0.45,accepted,0.9666666666666668
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,"He coated it so heavily that it looked like an old Victorian house with gingerbread, but more industrial. He looked back to admire his work. The lead paint made his house similarly indestructible as Arthur's house had been, but there would be no risk that this house would blow up with a nuclear grenade. Matty invited his brother Arthur to stay with him in the new house.",Matty and Arthur enjoyed living together in the new house.,0.2233056661815609,0.7475710226208837,0.6371544599533081,0.5454545454545454,accepted,0.6833333333333333
./coauthor-v1.0/153d73ea68dc4323af5341ce6c51ea73.jsonl,A345TDMHP3DQ3G,Matty and Arthur enjoyed living together in the new house.,"They enjoyed it so much, in fact, that they invited their sister Molly to live with them.",0.9697672434801712,0.5246606686271623,0.3890371024608612,0.45,accepted,0.6666666666666667
./coauthor-v1.0/8d4bdb014d5f4a919735ff5a928176b5.jsonl,A1TW2BZRRS874Z,"I can’t believe it’s me, all me. Finally my doubles start yelling at me to shut up and sit down. I comply but am still terrified. I keep telling myself this is a dream.","I try to wake up, but I can’t.",0.2405125118013589,0.8987118966772898,0.3481544852256775,1.0,accepted,0.8833333333333333
./coauthor-v1.0/8d4bdb014d5f4a919735ff5a928176b5.jsonl,A1TW2BZRRS874Z,"I try to wake up, but I can’t. I even hit myself in the groin as hard as I could but it only hurt as much as I thought it would. 
Then the movie screen caught my attention, it was my parents holding what appeared to be me as a baby.","I saw myself growing up, going to school, having friends, falling in love, getting married, having kids, and dying.",0.2624873303817019,0.6699152243134875,0.328555554151535,0.8461538461538461,rejected,0.9111111111111112
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,"The film shows you as a child, growing up. These years speed by fast, because it seems so boring to everyone. The real excitement will come when you get older. What will your career choice be? Will you get married? Will you be rich?","You look at your fellow audience members, and none of them seem to be moving.",0.4573359127579193,0.8799950154525967,0.0996076539158821,1.0,accepted,0.9444444444444444
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,"When you're about twenty, the movie jumps forward to show your thirties.","Your life is playing out on the screen, and everyone is watching it.",0.796266878554714,0.7543422685124547,0.2674570381641388,0.6,accepted,0.6666666666666666
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,You can see yourself making the same mistakes over and over again.,The choice making of these years are crucial.,0.5086069788505848,0.4045773899393389,0.1764013916254043,0.0,accepted,0.8333333333333333
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,"You are trapped in a vicious cycle, and you can't seem to break out. It is time to make some real changes to improve your life, or it will end up like the number of variants sitting by you in the theater. You hit the option to make a career change to one you love instead of one you are obligated to. Since everyone else in the room seems to be passed out from boredom, your choice becomes the reality of the new you.","You're getting older, but you're still making the same mistakes as before.",0.7934665602250552,0.7758291229552275,0.3155918717384338,0.9285714285714286,accepted,0.5916666666666666
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,"You love what you are now doing for a living, and for the first time in your life, you feel satisfied with your lot.

Then you decide to play the lottery. Something you hadn't really done before. The winning numbers are called, and they belong to the new you. What a sweet surprise. So much money all at once, you can do anything.","The movie continues to weave forward, until you are fifty.",0.2451846878838659,0.8061397715162583,0.2325032353401184,0.0,accepted,0.7888888888888889
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,"You tell yourself that it's okay because you have the money now to help people who need it. That's it! Helping those in need. This is something you have always wanted to do in your past lives, but never had the money or time to do it. 

Suddenly, you notice movement in the theater. All of your selves are now paying attention and ready to make choices about who you will help with your money. The old versions of you all had different problems. Health, relationship, living situations. Now is the time for you to give to organizations that could have helped in the past.","You decide to go back to work, and you are even more successful than before.",0.6060073779611639,0.7516831058864208,0.3252231776714325,0.7647058823529411,accepted,0.8481481481481481
./coauthor-v1.0/11d219390dd847a9809092f91a1416d4.jsonl,A3DUPRZSMU9W5R,"You give money to a few different organizations, vowing to personally help the people they cater to. One by one, the suggestions for where you should donate money to come in. You watch as the new you writes checks, volunteers time, and raises awareness for each and every group that needs help. You can see that the new you is truly happy and filled with joy to be able to help others. It is as if you have finally found your purpose and achieved your true self.",It's not time for you to think about yourself anymore.,0.300906308143374,0.7778989972318332,0.0749410390853881,0.7272727272727273,accepted,0.92
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,it is not at all wrong to focus on animal welfar,it is not at all wrong to focus on animal welfare!,0.9442839895791404,0.9718253158075502,0.727415919303894,0.9166666666666666,accepted,1.0
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,Humans and animals suffer in many of the same ways.,Humans and animals suffer in many of the same ways.,1.0,1.0000000000000002,0.9999999403953552,0.8181818181818182,accepted,1.0
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,Many animals fear death as much as humans do. The difference is that animals don't have the level of consciousness  or physical power that humans have.,Many animals fear death as much as humans do.,0.9812771743085058,0.8964214570007952,0.9396306276321412,0.7,accepted,0.9333333333333332
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,"If they could, I believe they would fight and scream and try to escape pain, just as we do.","If they could, I believe they would fight and scream and try to escape pain, just as we do.",1.0,0.9999999999999996,1.0000001192092896,0.6818181818181818,accepted,1.0
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,"In addition, if animals could speak, I am sure they would tell us that they feel pain and not to cause them  But they can't. On some level, humans are more able to empathize 




with a helpless being, such as animal.","In addition, if animals could speak, I am sure they would tell us that they feel pain and not to cause them anymore harm.",0.767446883114907,0.9351669945081348,0.8312805891036987,0.4444444444444444,accepted,1.0
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,"Understandably, we feel bad when we see a dog or cat that has been abused.","Understandably, we feel bad when we see a dog or cat that has been abused.",1.0,1.0,1.0,0.8823529411764706,accepted,1.0
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,"We can feel like it was us being hurt, and we can almost see ourselves in their situation","We can feel like it was us being hurt, and we can almost see ourselves in their situation.",0.9516237982751232,0.9929388225517674,0.9948935508728028,0.85,accepted,1.0
./coauthor-v1.0/4087251840494e2f85eefbc4537add1c.jsonl,A2QX3YJXAAHHVV,"We put ourselves in a position of a powerless animal, and try to help and save them. 

With humans, there is the issue of complexity.","On the other hand, humans are able to reason, think critically, and express themselves with words.",0.6982749035025678,0.892217816219194,0.4255662262439728,1.0,rejected,0.8333333333333333
./coauthor-v1.0/a083b39bf3744dcb9cf43434322dbe1b.jsonl,A2ONILC0LZKG6Y,"You see yourself as a baby, and then as a child, and then as a teenager, and so on. Looking around at the other people (you? possible yous?) you wonder why they are here.","The movie is a documentary about your life, and you are the main character.",0.243983057243372,0.72653553339017,0.2142883241176605,1.0,accepted,0.977777777777778
./coauthor-v1.0/a083b39bf3744dcb9cf43434322dbe1b.jsonl,A2ONILC0LZKG6Y,"You wonder if they are watching their own lives, or if they are watching yours.

Turning to the person nearest to you, you try to geth their attention to a . But they won't respond, and you aren't even sure if they hear or see you.","You ask the person next to you, and they say that they are here to see what you are going to do in your next life.",0.2796925546688554,0.9660101288693644,0.4897173643112182,0.9642857142857144,accepted,0.8666666666666667
./coauthor-v1.0/a083b39bf3744dcb9cf43434322dbe1b.jsonl,A2ONILC0LZKG6Y,"It's the voice of the cinema manager.

""You all try that. Every time. THey won't answer by the way, not a one of them.h""","You turn to the cinema manager, who is sitting in the corner of the cinema.",0.5583429345721759,0.920620544173131,0.6108325719833374,0.8235294117647058,accepted,0.8333333333333333
./coauthor-v1.0/a083b39bf3744dcb9cf43434322dbe1b.jsonl,A2ONILC0LZKG6Y,"""So what are we doing here?"" you aask.
hHe smiled, ""Andyou all always ask that as well. Not a very creative bunch are you?"" 

You notice that he didn't answer your question, and you have a feeling that he won't be answering any of your questions.","""Why didn't you show me how I died?"" you ask.",0.7187384663518446,0.8870259458621366,0.3568916618824005,0.0,accepted,0.9888888888888888
./coauthor-v1.0/c28981a2c8af4ccdb127d3a74ca363ac.jsonl,A2ONILC0LZKG6Y,No one knew why it was happening.,"But suddenly, a majority of the men in the world were now just ""#1 Dad"".",0.4867612585351302,0.4823819106188661,0.1324861645698547,0.4,accepted,0.9666666666666666
./coauthor-v1.0/c28981a2c8af4ccdb127d3a74ca363ac.jsonl,A2ONILC0LZKG6Y,"Some people panicked over the change.
 People didn't know what it meant - had the men whose mugs didn't say #1 done something truely horribl? Or just told their kids they couldn't have chocolate bars for breakfast? Suspicion ran rampant, and suddenly no one was certain they could trust any dads at all!",Mark was sure he hadn't done anything terrible.,0.6245915210766142,0.5933618117209785,0.2620044946670532,0.8888888888888888,accepted,0.95
./coauthor-v1.0/c28981a2c8af4ccdb127d3a74ca363ac.jsonl,A2ONILC0LZKG6Y,Mark was a dad whose mug stayed #1 for a very long time. But then one day he woke up and it said,It was like the world had suddenly lost its mind.,0.7303588236351275,0.7262353246432737,0.2285473346710205,0.9090909090909092,rejected,0.7
./coauthor-v1.0/c28981a2c8af4ccdb127d3a74ca363ac.jsonl,A2ONILC0LZKG6Y,"""Dad"". No number at all. His wife freaked out ""What did you do that was so bad that you don't get a number at all!"" His boss was troubled ""Mark, maybe you shouldn't come into work for a while."" And the police...""Mr. Grant, you should come down to the station and talk with us for a while.""","Mark took a deep breath and said, ""If that pig would just wait for me to cross the road, I'll eat a piece",0.6470869767966094,0.8070192813569745,0.2517386078834533,0.6923076923076923,rejected,0.6944444444444444
./coauthor-v1.0/3b62a2036d2643faa4590b94c3fb0d35.jsonl,A2EED3HLTA96CP,the most imporatnt thing students should learn in school is to learn about the American demoractic system and how it works.ac,This is something that everyone needs to learn in order to be successful as an adult.,0.9217045125120892,0.7399400733959437,0.3148062229156494,0.8823529411764706,accepted,0.8333333333333333
./coauthor-v1.0/3b62a2036d2643faa4590b94c3fb0d35.jsonl,A2EED3HLTA96CP,"I think this is the most important thing because the system affects all of our lives in a direct way, and we should know who does what and why. We have seen the reult of ignorance about this sytem in many peoples' belief that Trump won the lection and will be reinstated as Presidnet.ssne","A technicality, even how ludicrous it might be, is still not sufficient grounds for an election to be overturned.",0.632439228649502,0.7479042255487045,0.2218089401721954,0.4545454545454545,rejected,0.6333333333333333
./coauthor-v1.0/3b62a2036d2643faa4590b94c3fb0d35.jsonl,A2EED3HLTA96CP,"First, the belief that Trump won. Regardless of how much direct knowkledge of the voting process one has, it is beyiong doublt that the courts have reviwed over 60 lawsuits allegiung fraud and have dismissed or ruled against every singkle o",Some countries have this type of clause.,0.8122118793335872,0.8118988160479114,0.0848543494939804,0.0,rejected,0.7833333333333333
./coauthor-v1.0/3b62a2036d2643faa4590b94c3fb0d35.jsonl,A2EED3HLTA96CP,"In our system of government, the matter ends there.The Supreme Court did not choose to revrse any of thoise ruliungs. Only persons ignorant of ther consitution could think that there is still a way to reverse the election resultst",The belief that Trump will be reinstated as President only serves to highlight the ignorance of the people who hold it.,0.7475573430165613,0.8919752354936632,0.228219673037529,0.8636363636363636,accepted,0.3333333333333333
./coauthor-v1.0/3b62a2036d2643faa4590b94c3fb0d35.jsonl,A2EED3HLTA96CP,"Secondly, the belief that Trump will be reinstated as President is based in ignorance of the United States Constitution.
 There is no ""reinsatement clause,"" and anyone who thinks there is, again, is ignortant of the Consitution.tt upon which the US government is based",My most important thing I have learned in school is that it is a privilege to learn and that education is something one must work for.,0.7414807953910326,0.7640347362071314,0.0447746850550174,0.8148148148148148,accepted,0.5833333333333334
./coauthor-v1.0/acfb5f25d1ce43cab27b6e945b14dd1e.jsonl,A1VZSFHTU51JP0,", we need to look at how it affects other people than just the athletes. Allowing athletes to be paid opens the door for money being taken away from other departments. This could make non-athlete students less likely to want to graduate or attend school. Athletes have the advantages in high school so it could make students angry that again they are being pushed aside in place of athletes. That's one big reason that we should never pay college athletes.",It would be the same thing for colleges.,0.216283057286994,0.7760060017070194,0.4045506715774536,0.6666666666666666,accepted,0.5066666666666666
./coauthor-v1.0/61365e6b13164a04b33e0c5b18aa73c8.jsonl,A2QX3YJXAAHHVV,The U.S. has been set back to the position of most technologically backward nation in the world.,The United States has taken second place in the world.,0.4906410473236945,0.8607533668498877,0.553640604019165,0.5454545454545454,accepted,0.4999999999999999
