path,user_text,ai_suggestion,acceptance_status,user_score,ai_score,coverage
./coauthor-v1.0/0bcb6a7180d64d7c9af732f3ad5aff51.jsonl,online dating is a great way to quickly find partners that are more compatable with you then if you were just trying to find someone based on your much smaller social circle. You can find people with very specific interest that you can not find on your own.,"Given how many people are in need of dating or relationships or connections, its no surprise that online dating is very popular.",rejected,0.45,0.43333333333333335,0.7083333333333334
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,"Cody J. McDavis brings up interesting points and reasons for his stance against paying athletes. However, it does not give any considerations for how the athles out to be compensated for their perfomance, efforts, and the amount of time that it takes to participate in college-level sports.","At the same time, their focus",rejected,0.26666666666666666,0.09999999999999999,1.0
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,"rteFor participating in such sports, atletes have to juggle various obligations, including their education. They make compromises as well, as being an athlete makes it harder for them to hold a full-time, even a part-time job.","McDavis also argues that his stance for keeping things the way they are would not hurt fans, university, and alumni.",rejected,0.43333333333333335,0.5666666666666667,0.6521739130434783
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,"At the same time, their focush lies on getting better at their sport, striving to improve to be the best they can be. A college can offer scholarships or other financial aid to athletes, but it is not a guarantee that they would be able to pay for their tuition or other costs incured to them at a rcollege.","Paying for college athletes is a small price to pay for the contributions they give to a university, and should be considered.",accepted,0.5333333333333333,0.26666666666666666,0.75
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,"McDavis also argues that his stance for keeping things the way they are would not hurt fans, university, and alumni However, that is not necessarily true. Atletes that are not compensated for their performance and efforts can face difficulties in terms of finances, even potentially accumulate debt. Such stressors can be anxiety inducing, which ultimately affects performance. Athletes hunder stress and anxiety will end up performing less effectively than those that are free of such stressful occurences in their life. rAll together, this compromises the perfomrance of a team, which lowers sevetheir appeal to their fans, and the prestige of the university.","of effort will be required to maintain these positions, as well as the rising costs for such respective payments.",accepted,0.4866666666666666,0.13333333333333333,0.8095238095238095
./coauthor-v1.0/3be583425f4c4656a906a036b13e963e.jsonl,"Paying for college athletes is a small price to pay for the contributions they give to a university, and should be considered due to the positive effects it bestows on the athletes themselves.




McDavis is correct that paying athletes can lead to a discrepency in how athletes are paid, causing a bidding war that is costly for universities to participate in and to maintian. These exorbitatn prices to get the best athletes no doubt will compromise the finances of the university, which can lead to budget cuts. Some level  tia","only lower their overall performance, and it will be an injustice to the very people that make college sports what they are.",accepted,0.5,0.39999999999999997,0.9166666666666666
./coauthor-v1.0/d4b47a8a66b84e8ebdf986e6d4edf139.jsonl,I,I also think that paying college athletes would not necessarily cause a bidding war.,rejected,0.0,0.4666666666666666,0.4
./coauthor-v1.0/d4b47a8a66b84e8ebdf986e6d4edf139.jsonl,"disagree with the author's point that college athletes shouldn't be able to pay student athletes. I feel if the athletes generate so much attention and publicity that they are benefiting the bottom line of a Universitu, then it's only fair that they should get a share of that benefit.",I also disagree with the author's point that paying college athletes would distort the economics of college sports.,rejected,0.5666666666666667,0.39999999999999997,0.8947368421052632
./coauthor-v1.0/d4b47a8a66b84e8ebdf986e6d4edf139.jsonl,paying would somehow ruin college sports.,"I also disagree with the author's point that paying college athletes would hurt the broader community of student-athletes, universities, fans and",accepted,0.06666666666666667,0.43333333333333335,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,we should embrace the benefits of our digital devices. It provides us an escape during these trying times.,we should embrace the benefits of our digital devices.,accepted,0.13333333333333333,0.13333333333333333,0.8
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,It provides us a way to connect with loved ones.,It provides us a way to connect with loved ones.,accepted,0.16666666666666666,0.16666666666666666,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,It provides us a way to stay informed. It allows us to do things we virtually that we may be scared to otherwise do in person.,It provides us a way to stay informed.,accepted,0.3333333333333333,0.09999999999999999,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,"I'm not saying that we should be glued to our screens.
 That can have a negative effect on us if we become too dependent on our devices. Instead, we should allow ourselves to indulge in extra screen time right now.",I'm not saying that we should be glued to our screens.,accepted,0.5333333333333333,0.7999999999999999,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,It's a good way to escape the fear and anxiety that we may be feeling. That mobile video game that you used to play just to pass the time might now give you a sense of ease as a way of forgetting the current pandemic.,It's a good way to escape the fear and anxiety that we may be feeling.,accepted,0.18333333333333335,0.16666666666666666,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,One way that could help make screen time be more healthy could be using it to connect with your loved ones. Maybe you could play a multiplayer game together.,Or maybe you could Skype with them.,rejected,0.2333333333333333,0.06666666666666667,0.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,Or maybe you could Skype with them.,You could use it to learn how to cook a new recipe.,accepted,0.06666666666666667,0.13333333333333333,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,Those are ways to bring us closer together right now.,It can be a good thing.,rejected,0.13333333333333333,0.06666666666666667,1.0
./coauthor-v1.0/3959b06dd9344c6aa484b3d6b14b4a27.jsonl,You could even use screen time to help improve yourself right now. You could be using it to try and learn a foreign language. You could use it to make a daily dairy and keep track of a project you are working on.,It can be a healthy thing.,accepted,0.16666666666666666,0.06666666666666667,1.0
./coauthor-v1.0/c1714313080c448d857756a2e0ad6071.jsonl,"college athletes should definitely be paid.   I disagree with the statement made by Cody J. McDavis.  McDavis admits these student-athletes generates a lot of money for their schools.  If you are generating large amounts of money for your school, you should certainly get a piece of that income.  If you look at events like the NCAA Basketball tournament,  you will see that these events generate millions of dollars for those involved.","For example, the NCAA Basketball Tournament is worth $8 billion to CBS and Time Warner.",accepted,0.4533333333333333,0.16666666666666666,0.6111111111111112
./coauthor-v1.0/c1714313080c448d857756a2e0ad6071.jsonl,"For example, the NCAA Basketball Tournament is worth $8 billion to CBS and Time Warner.  The reason why this tournament is so valuable are the players.only due to 

It is not fair that we have corporations and schools that are making billions of dollars off of the work of student athletes.",Shouldn't these student athletes get a percentage of the money?,accepted,0.4166666666666667,0.13333333333333333,0.7272727272727273
./coauthor-v1.0/c1714313080c448d857756a2e0ad6071.jsonl,"Shouldn't these student athletes get a percentage of the money?  In any business, the workers who are helping to sell the products of the business gets a wage.  These student athletes are selling and producing the product--sports.",So Why Not Pay Students to Play?,accepted,0.15555555555555556,0.06666666666666667,0.0
./coauthor-v1.0/c1714313080c448d857756a2e0ad6071.jsonl,"So Why Not Pay Students to Play?  Ultimately, I believe there are many organizations who do not wish to share the profit with these athletes.  They understand that their share of the financial pie goes down when the athletes are allowed to sit at the table.  McDavis mentions that paying athletes would create an unfair advantage for big sports programs.  However, that is already occurring.  Big sports programs already have many ways to attract top talent.  

Student athletes are producing a very valuable product.  They deserve to get a cut of the profits that their schools and other corporations are getting.",They deserve to receive a fair piece of the $8 billion that CBS and Time Warner are gaining.,accepted,0.32083333333333336,0.26666666666666666,0.65
./coauthor-v1.0/ace79657baa04aaca50a076720ee1fe8.jsonl,"In the wake of the devastating alien invasion, the survivors of the human race have been scattered across the globe but together they are discovering new abilities, super human abilities. These new abilities were magical, no they were magic.","In the wake of the devastating alien invasion, the survivors of the human race have been scattered across the globe.",accepted,0.3833333333333333,0.5,1.0
./coauthor-v1.0/ace79657baa04aaca50a076720ee1fe8.jsonl,The magic powers were different among most. Different levels of mana produce different powers.,"Some could fly, some could use fire, some could control the elements.",rejected,0.09999999999999999,0.43333333333333335,0.8
./coauthor-v1.0/ace79657baa04aaca50a076720ee1fe8.jsonl,"Some could fly, some could use fire, some could control the elements. Or some could do all three plus more. There were telepath witith telkentic powers, there were people who could control gravity and even cause small singularities in space time.kie",The magic was not without its price.,accepted,0.2888888888888889,0.09999999999999999,0.75
./coauthor-v1.0/ace79657baa04aaca50a076720ee1fe8.jsonl,"The magic was not without its price.
 The possibilities seemed endless","We started to learn how to use our powers to create new things, to change the world around us.",accepted,0.08333333333333333,0.16666666666666666,1.0
./coauthor-v1.0/ace79657baa04aaca50a076720ee1fe8.jsonl,We started to learn how to combine our powers into new ones and eventually whole groups of people could work insync  with one another to create magical powers that were unthought of just hours nthinka,The world was ours again and we were ready to rebuild.,rejected,0.43333333333333335,0.13333333333333333,0.8333333333333334
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,Helena,Dexter decides to go back and visit her family.,accepted,0.0,0.13333333333333333,0.9
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"meets a man who seems perfect for her, but she can’t stop thinking about the shapeshifter. She wonders if sher last date. Is it me? She asks herself. """" She is unsure about people. Nobody seems right for her.",Helena has a problem; she can’t keep a boyfriend.,accepted,0.14444444444444446,0.26666666666666666,0.5454545454545454
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"Then, one day, she meets a man who seems perfect for her. But eventually, she finds something wrong with him.",She can't stop thinking about her last date.,accepted,0.13333333333333333,0.13333333333333333,0.6666666666666666
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She can’t stop wondering if it’s her.,The story was later adapted into a short film by director Michael Shanks in 2016.,accepted,0.43333333333333335,0.43333333333333335,0.75
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She wonders if she’s the problem.,No one seems right for her.,accepted,0.43333333333333335,0.09999999999999999,0.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,Helena realizes she is going to have to put her life on pause and step back to figure out what’s wrong.,"If she can’t fix herself, how will she find the right man for her?",accepted,0.5666666666666667,0.39999999999999997,0.75
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"If she can’t fix herself, how will she find the right man for her?","As Helena looks back on her relationships, she realizes that there is a pattern to her problem.",accepted,0.39999999999999997,0.5,0.47368421052631576
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"As Helena looks back on her relationships, she realizes that there is a pattern to her problem.","As she peers into the future, she realizes that there is a pattern to the problem.",accepted,0.5,0.5,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"She says to herself, ""Oh my goodness.","I wonder if I’m having the same problem with everyone.""",rejected,0.2333333333333333,0.4666666666666666,0.9166666666666666
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,I am dating the same guy over and over again.”,She realizes the reason why she can’t find the right man for her.,accepted,0.13333333333333333,0.13333333333333333,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She can see it so clearly.,She has been dating the same guy over and over again.,accepted,0.06666666666666667,0.09999999999999999,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She realizes that the problem is her.,"It’s true that she has experienced all of these men before, but this time, she’s a little more aware of the situation",accepted,0.43333333333333335,0.5,0.9166666666666666
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She has a fear of trusting her heart and letting another person in.,"While she is making this discovery, her shapeshifter boyfriend has finally figured out what’s wrong.",accepted,0.19999999999999998,0.43333333333333335,0.4117647058823529
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She’s afraid that he will hurt her and not love her back like she loves him.,She realizes she must learn to trust her heart and let love in.,accepted,0.5,0.3,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,Helena realizes it’s time for her to open herself up and trust again.,She must be vulnerable and let love in.,accepted,0.43333333333333335,0.06666666666666667,0.7777777777777778
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"She has to let a man in emotionally and, for the first time, be vulnerable.",She has to take a leap of faith and step into the unknown.,accepted,0.13333333333333333,0.19999999999999998,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She has to learn to love herself before she can let anyone else in and be happy.,She’s never going to find love until she learns to love herself.,accepted,0.5,0.4666666666666666,0.8461538461538461
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"Helena thinks, ""I have been so scared that I’m going to get hurt.",I have to love myself first.,rejected,0.5,0.06666666666666667,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,I am afraid to let myself feel.,It’s time to wake up and let someone love me the way I love them.,accepted,0.3,0.39999999999999997,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,It’s time to wake up and let someone love me the way I love them.,"If I’m going to be in love, it is time to feel.",accepted,0.39999999999999997,0.4666666666666666,0.8571428571428571
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"I’ve got to be strong and brave.""",She lets her guard down and feels the first stirrings of a love she never thought possible.,accepted,0.09999999999999999,0.3666666666666667,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,Helena resolves to give her next date a fair chance.,They spend the rest of the evening talking and getting to know one another.,accepted,0.09999999999999999,0.16666666666666666,1.0
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,"She will allow herself to love. She meets a handsome man, Ben, at a coffee shop. Her newfound resolve empowers her, and they hit it off.  She feels a weird energy.","As she allows her heart to open, she is filled with hope and excited for what the future holds.",rejected,0.08333333333333333,0.8333333333333334,0.6190476190476191
./coauthor-v1.0/36bc101319da4b3590b96bce76f7c02c.jsonl,She lets her guard down and feels the first stirrings of a love she never thought possible.,She realizes that some people are just worth the risk.,rejected,0.3666666666666667,0.4666666666666666,1.0
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"And the pig was like ""That's right, dude. I saw the shaped charges you used on the 91st pig's steel reinforced concrete house, and that's not gonna cut it with mine.""","And the wolf was like ""dude.""",accepted,0.16666666666666666,0.09999999999999999,0.0
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"The wolf was like, ""Whatever, dude. I'm tired of this game anyway, you build the craziest most reinforced house you like, because I'm not huffing, or puffing, or shooting. or dynamiting, or anything else to try to get in there."" Then,","a few hours later when he went to go huff the house, he was like, ""What is this stuff?",accepted,0.27499999999999997,0.5,0.9565217391304348
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"the wolf went off to fhe forest to live a normal wolf life, he joined a pack,",and got some other wolves to do his dirty work for him.,accepted,0.4666666666666666,0.13333333333333333,0.6153846153846154
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"He met a lady wolf, they had cubs, and","was like, ""What if the wolf hadn't given up?""",rejected,0.26666666666666666,0.43333333333333335,0.5384615384615384
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"ate deer, and rabbits, and it was","Until one day, the wolf came back.",accepted,0.06666666666666667,0.09999999999999999,0.0
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"a very happy, normal wolf life.

Meanwhile, the pig","ate his food without savoring it, he never laughed, he had no friends or family.",rejected,0.049999999999999996,0.4666666666666666,0.3888888888888889
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"was like, ""What if the wolf hadn't given up?"" He was constantly waiting for the attack which never came.","of tunneling, and when he couldn't find any there either, he checked the moon for signs of wolves.",accepted,0.2833333333333333,0.3,0.42857142857142855
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"He lived in fear for seven years. Over those seven years, he","is worse than he had thought, it's not just a little bad for you, but a lot bad for you.",accepted,0.041666666666666664,0.4666666666666666,0.8260869565217391
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"ate his food without savoring it, he never laughed, he had no friends or family. He searched his house for","sat, and he waited, and he ate.",accepted,0.26666666666666666,0.09999999999999999,1.0
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"was a little dangerous, and known to raise the incidence of cancer in human tank operators.

He told himself that that didn't apply to pigs, and in any event, it was worth it to be wolf-free. So, he","just as fat and miserable as he would have been if the wolf had come and eaten him, so one day he got up, ate his breakfast without",accepted,0.19999999999999998,0.5,0.8666666666666667
./coauthor-v1.0/8393a8ed335f438c9ad5ca3d25a947b6.jsonl,"sat, and he waited, and he ate. He got fat as a pig, which in this case, him already being fat as a pig, meant he was as fat as","he saw the normal wolf pack which had been living there, completely oblivious to his existence.",accepted,0.2333333333333333,0.3666666666666667,0.6666666666666666
./coauthor-v1.0/b768132809f240b2a3efa1719be82ae4.jsonl,"This power in short involved being able to see the future. With this power, nothing would take humans by surprise.",But is this power a blessing or a curse?,accepted,0.15,0.09999999999999999,1.0
./coauthor-v1.0/b768132809f240b2a3efa1719be82ae4.jsonl,"But is this power a blessing or a curse? Its not possible that the humans would be able to prevent every bad thing that was going to happen. Not only this, but imagine knowing about all impending doom. Can the humans mentally take it, or will they be able to use this to their benefit. The lone survivors decided to team up and find others like them. All together, they would have a chance to use their powers to alter the tide of the aliens taking over.","The humans were able to find others like them, and they began to train them to use their power.",rejected,0.24444444444444444,0.16666666666666666,0.9047619047619048
./coauthor-v1.0/b768132809f240b2a3efa1719be82ae4.jsonl,"Or maybe the aliens are too strong?

The aliens were not knowledgable about this power that the humans possessed, and it is meant to stay this way. If the aliens were to figure out that humans could see the future, they may be able to defend against it. This was a secret that had to be kept if the humans had any chance to win power.","The humans were able to see the future, and they knew the spy was coming.",accepted,0.5,0.3,0.6470588235294118
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,you fully absorb a book you need to read it.,You can't get the full effect of a book by listening to it.,rejected,0.13333333333333333,0.13333333333333333,1.0
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,"You can't get the full effect of a book by listening to it.   There are some positives to listening to a book,","such as being able to listen to a book while doing other things, but I think the negatives outweigh the positives.",rejected,0.16666666666666666,0.5666666666666667,1.0
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,"such as being able to listen to a book while doing other things,",or being able to listen to a book when you are too tired to read.,rejected,0.5333333333333333,0.3666666666666667,1.0
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,"beign able to listen in plces where you could not read, ga",and you miss out on some of the finer details.,accepted,0.19999999999999998,0.16666666666666666,1.0
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,"like driving, such as being in the car,",nuances that make a book great.,accepted,0.19999999999999998,0.26666666666666666,0.8571428571428571
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,"or being able to listen to a book when you are too tired to read.  However, all of these things point to the reason it is better to read a book.",", but it is not the same as reading.",rejected,0.2833333333333333,0.09999999999999999,1.0
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,To get the most from a book it needs your fully attention,you will not get the same experience as you would from reading the book.,rejected,0.16666666666666666,0.4666666666666666,0.7333333333333333
./coauthor-v1.0/e2cdf3ffc1fb4396a67368c8331d4f58.jsonl,", the thikngs that make listening to it attractive also mean you are not fullt engaged, you are doing other things that need some of your attentiony",I believe it is better to read a book than listen to it.,accepted,0.3666666666666667,0.5,1.0
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,comes out of the news and I myself has drown out a lot of the news and specificially just ignore some of it I have neglected news about,the Korean conflicts for example or at least I'm not keeping up with it.,accepted,0.3666666666666667,0.09999999999999999,0.4666666666666667
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"the Korean conflicts for example or at least I'm not keeping up with it. How much deaths and cases with COVID-10 and the Delta variant is something I gloss over nowadays, me not",caring about that isn't me being a bad citizen or having some kind of responsibility that doesn't matter.,accepted,0.09999999999999999,0.3,0.0
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"caring about that isn't me being a bad citizen or having some kind of responsibility that doesn't matter.

The first reason why I ignore the news nowadays is my mental health. In 2020 continuing on to 2021,","there has been so much negatives, deaths, accidents, disease outbreaks, issues with past governments and continued on with right now.",accepted,0.17777777777777778,0.19999999999999998,0.0
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"there has been so much negatives, deaths, accidents, disease outbreaks, issues with past governments and continued on with right now. If I think too much of the news that is being spewed out into the media, I feel like I would","either become depressed or in the worst scenario: suicidal, and in my case, I made sure to not be thinking of bad news for my own safety",accepted,0.38888888888888884,0.26666666666666666,0.43333333333333335
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"either become depressed or in the worst scenario: suicidal, and in my case, I made sure to not be thinking of bad news for my own safety. Personally, any news of death within my extended family and friends, as well as people posting about being out of a job for example, are something that I also","dodge and avoid, and it's honestly not because I don't care about them, but because I would rather fixate my energy elsewhere.",accepted,0.2833333333333333,0.4666666666666666,0.64
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"dodge and avoid, and it's honestly not because I don't care about them, but because I would rather fixate my energy elsewhere.

My second reason why we can't blame people for not keeping up with the news is","that they're just too much of it, with the news being reported daily, is that the news has become more biased than ever.",accepted,0.43333333333333335,0.8333333333333334,0.6923076923076923
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"that they're just too much of it, with the news being reported daily, is that the news has become more biased than ever. A person that is not keeping up with the news is more responsible and more","inclined to be a well-rounded citizen, but what's happening now is that uninformed citizens are being taken advantage of by the media and the government",accepted,0.6666666666666666,0.9,0.9230769230769231
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"inclined to be a well-rounded citizen, but what's happening now is that uninformed citizens are being taken advantage of by the media and the government. News outlets like Fox News and",been known for outright partisanship and this problem has only gotten worse with the introduction of the internet and with our super networks.,rejected,0.5,0.2333333333333333,0.625
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,Newsmax have,the public's mind with incorrect medical information and causing potential danger towards the community.,accepted,0.03333333333333333,0.16666666666666666,0.0
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"the public's mind with incorrect medical information and causing potential danger towards the community. They have literally killed thousands of people.

So in summary, I hope anyone reading this would just go live their lives the way you want to. Not keeping up with the news is okay as long as you know how to keep yourself safe and",become a victim of their short-sightedness.,accepted,0.30833333333333335,0.13333333333333333,0.0
./coauthor-v1.0/423daa7fb2214d1093f73d4966240646.jsonl,"become a victim of their short-sightednesing not in this world is essential to be responsible people, even if you don't keep up with the news. 

I just hope we get out of this",journalism when it was about reporting the facts without any opinionated spin.,accepted,0.4166666666666667,0.3666666666666667,0.46153846153846156
./coauthor-v1.0/d714bc54e0dc4819bafa77a93927817b.jsonl,"have primarily dated using traditional means, which effectively means that I have not used dating apps before. I had preferred to date people I have met in person, or have communicated with through social media.",can be effective in helping people find their significant others.,rejected,0.3666666666666667,0.3666666666666667,1.0
./coauthor-v1.0/d714bc54e0dc4819bafa77a93927817b.jsonl,"Although I have not used dating apps in the past, I would not be opposed to doing so in the future. I haven't used them given I have had success with meeting people through other means, but I know that it might not be potentially feasible in the future, especially if I want to pursue a more long-term relationship. In any case, I think dating apps  and similar technology","It is important to remember that technology has always affected dating for about the past century, and it has only gotten increasingly available, efficient, and",accepted,0.611111111111111,0.5333333333333333,0.9285714285714286
./coauthor-v1.0/d714bc54e0dc4819bafa77a93927817b.jsonl,"can be effective in helping people find their significant others While they may not be a universal answer for people to find dates or to start meaningful relationships, I believe they should still be considered as they provide benefits to people that outweigh its costs.",modern comforts that make dating easier for people.,accepted,1.0,0.3333333333333333,0.6666666666666666
./coauthor-v1.0/d714bc54e0dc4819bafa77a93927817b.jsonl,"It is important to remember that technology has always affected dating for about the past century, and it has only gotten increasingly available, efficient, an widespread. Many people have access to communications such as their smart phone, allowing them to contact others via text, audio or video calls, and even through social media on the go. In addition, people have the ability to watch a variety of content on their many devices, to find something they have in common and enjoy spending time doing with their date or significant other. These are very much","With these in mind, technology actually improves the way people interact with each other.",accepted,0.4083333333333334,0.16666666666666666,0.5625
./coauthor-v1.0/d714bc54e0dc4819bafa77a93927817b.jsonl,"modern comforts that make dating easier for people. Without technology, people would be unable to communicate as easily with others, especially those they want to start or maintain a romantic interaction. In these type of interactions, communication is key, and technology helps maintain communication during the busy lives that many people in the modern world hold.","Technology can improve communication and relationships, by allowing people to see and hear each other.",accepted,0.25555555555555554,0.3666666666666667,0.9411764705882353
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,"The side effects are quite devastating, and you suddenly realize at the ripe old age of 85 how lucky you are to have escaped them entirely.","She isn't aging, but the drug has its consequences.",rejected,0.3333333333333333,0.09999999999999999,0.0
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,"However, some of the people that you love aren't quite so lucky. For example, your wife, Soeurette, is several years younger than you. She did receive the drug.",Will you be able to help her?,accepted,0.11111111111111112,0.09999999999999999,1.0
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,"She isn't aging, but the drug has its consequences. And they are manifesting now, all these years later.",You don't think you can protect her from herself or the heinous results of a flawed experiment.,accepted,0.09999999999999999,0.39999999999999997,0.5555555555555556
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,"Will you be able to help her? 

You frankly don't trust that you will be able to help her. All your life you've done nothing but protect her from harm's way but now you don't think you will be able to.",Her fingers and toes have all distorted into claw-like appendages.,accepted,0.32222222222222224,0.13333333333333333,0.0
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,You don't think you can protect her from herself or the heinous results of a flawed experiment. Soeurette's blonde hair has all fallen out.,"And the worse part is, it's happening right before your eyes.",accepted,0.25,0.3,1.0
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,"Her fingers and toes have all distorted into claw-like appendages. And perhaps worst of all, she's lost all sense of sanity. Her mind is actually going crazy and you are watching her rapid snowball decline from reality.",You need to do whatever it takes to stop the people that did this to her and other innocent victims.,accepted,0.2888888888888889,0.4666666666666666,0.8571428571428571
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,You need to do whatever it takes to stop the people that did this to her and other innocent victims. You immediately identify the pharmaceutical company that created this drug so many years ago.,You will be the one to make them pay.,accepted,0.3333333333333333,0.3,1.0
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,It was called Biogenetic Research. You vow to hold them responsible for their negligence.,Her pain and discomfort is intensifying each and every day.,accepted,0.45,0.09999999999999999,0.6363636363636364
./coauthor-v1.0/105bf88bb4bc42688e06a54644e2989b.jsonl,You will be the one to make them pay. And you have decided to do so by filing a class action lawsuit.,You really can't believe that you just lost the love of your life.,rejected,0.25,0.5,0.7142857142857143
./coauthor-v1.0/09644506674341f5b14e0d62c88ee70a.jsonl,I do not believe that schools should provide free pads and tampons for students.  The school should not have to worry about feminine products for the students.  This should be the responsiblity of the guardiansiparental  student's.,"I believe that pads and tampons should be treated like toilet paper, soap, band-aids and other products that are already provided",accepted,0.2888888888888889,0.9,0.8260869565217391
./coauthor-v1.0/09644506674341f5b14e0d62c88ee70a.jsonl,"The main focus of school should be learning.  Now, if the school wants to set the students up with caregiving programs that will provide these items to the students, then I think that is fine.",I do not believe that the school should be required to provide these items.,accepted,0.43333333333333335,0.7999999999999999,1.0
./coauthor-v1.0/09644506674341f5b14e0d62c88ee70a.jsonl,I do not believe that the school should be required to provide these items.   Products like these can eat into already low budget of many school systems.,The student's parents are responsible for providing that.,accepted,0.48333333333333334,0.13333333333333333,0.6666666666666666
